array_coordinate_block_size	seed	draw	cohort_median_patient_local_r
4	20260813	824	0.3718443420650704
4	20260813	825	0.3717567773142785
4	20260813	826	0.372309275829012
4	20260813	827	0.35902912672405596
4	20260813	828	0.36526273603024706
4	20260813	829	0.3736218214163858
4	20260813	830	0.37372415086029187
4	20260813	831	0.37215525117505216
4	20260813	832	0.3662623597874361
4	20260813	833	0.3650760419737046
4	20260813	834	0.3770976841997844
4	20260813	835	0.3764498474374228
4	20260813	836	0.3755632988464409
4	20260813	837	0.3762677831615986
4	20260813	838	0.3619424286076721
4	20260813	839	0.37356734699898636
4	20260813	840	0.3814775167179829
4	20260813	841	0.3734187012451091
4	20260813	842	0.362211779396568
4	20260813	843	0.37085067498813656
4	20260813	844	0.38164655429076133
4	20260813	845	0.36482403262587493
4	20260813	846	0.3516889307790424
4	20260813	847	0.37215793102767436
4	20260813	848	0.3666335711534263
4	20260813	849	0.3653663082001667
4	20260813	850	0.3730196037910827
4	20260813	851	0.3744579626243396
4	20260813	852	0.3709230369445795
4	20260813	853	0.3682974594550428
4	20260813	854	0.38271348439112707
4	20260813	855	0.3648704572116339
4	20260813	856	0.3601005412449735
4	20260813	857	0.3667257899913623
4	20260813	858	0.36752467421722246
4	20260813	859	0.3689436518991047
4	20260813	860	0.3757650364749544
4	20260813	861	0.37627807496268817
4	20260813	862	0.3765755926686537
4	20260813	863	0.36167432473568134
4	20260813	864	0.37447799754769073
4	20260813	865	0.37468495036980887
4	20260813	866	0.3690353146710296
4	20260813	867	0.3687502272516042
4	20260813	868	0.35891443335818485
4	20260813	869	0.36813834241743404
4	20260813	870	0.3663540369773379
4	20260813	871	0.37391733485109796
4	20260813	872	0.3664406908691743
4	20260813	873	0.38099373496645406
4	20260813	874	0.36919363989822773
4	20260813	875	0.3702758850068942
4	20260813	876	0.35661079129654405
4	20260813	877	0.384775371758946
4	20260813	878	0.3838262070967132
4	20260813	879	0.37651765345697613
4	20260813	880	0.36846482689249194
4	20260813	881	0.3703235789975474
4	20260813	882	0.38195768227382043
4	20260813	883	0.37283344836234444
4	20260813	884	0.3707658952466396
4	20260813	885	0.3691280558397405
4	20260813	886	0.3573471256570937
4	20260813	887	0.36581777511371616
4	20260813	888	0.36195929098164403
4	20260813	889	0.36927556748801477
4	20260813	890	0.363450627837604
4	20260813	891	0.36278226943028946
4	20260813	892	0.35951829790936607
4	20260813	893	0.3700765401750417
4	20260813	894	0.3643788114064219
4	20260813	895	0.3782953563522564
4	20260813	896	0.37034055758419016
4	20260813	897	0.36160259562268704
4	20260813	898	0.3640958137984562
4	20260813	899	0.37253019036451307
4	20260813	900	0.3715519572341789
4	20260813	901	0.37672076214430045
4	20260813	902	0.3756942524738333
4	20260813	903	0.37558674536435266
4	20260813	904	0.37903699246438716
4	20260813	905	0.37211623067569727
4	20260813	906	0.3671506250232662
4	20260813	907	0.36566697006005355
4	20260813	908	0.37298950485472293
4	20260813	909	0.3628743326302768
4	20260813	910	0.3794396835591052
4	20260813	911	0.38071982252716663
4	20260813	912	0.3780610640945171
4	20260813	913	0.36806925468226404
4	20260813	914	0.3722287059752549
4	20260813	915	0.36571883233683256
4	20260813	916	0.37333927143500467
4	20260813	917	0.376780724199158
4	20260813	918	0.3713193693876941
4	20260813	919	0.3779587131855104
4	20260813	920	0.37071833116723474
4	20260813	921	0.37092197820383543
4	20260813	922	0.36991731847448217
4	20260813	923	0.36723027029923827
4	20260813	924	0.3680246858425385
4	20260813	925	0.374522447046589
4	20260813	926	0.3742835906927564
4	20260813	927	0.3560968786474979
4	20260813	928	0.38026031074435257
4	20260813	929	0.37625828860467453
4	20260813	930	0.3704612693170516
4	20260813	931	0.3610769956184681
4	20260813	932	0.3591630117061039
4	20260813	933	0.3793787861549015
4	20260813	934	0.3698457131730541
4	20260813	935	0.3713048748610329
4	20260813	936	0.35706245049983865
4	20260813	937	0.36569752616150397
4	20260813	938	0.37392233350569337
4	20260813	939	0.36010935484415946
4	20260813	940	0.3825501692998857
4	20260813	941	0.36302481610607396
4	20260813	942	0.36138960804486053
4	20260813	943	0.3693870889642126
4	20260813	944	0.3672255582739473
4	20260813	945	0.37009167303516644
4	20260813	946	0.368477706826546
4	20260813	947	0.3691708160429179
4	20260813	948	0.35542670667541076
4	20260813	949	0.37593208350127383
4	20260813	950	0.36648081074701877
4	20260813	951	0.37007012838953673
4	20260813	952	0.3715946566801631
4	20260813	953	0.3837090051614455
4	20260813	954	0.3752864605783932
4	20260813	955	0.3596414571406542
4	20260813	956	0.3571055491518492
4	20260813	957	0.38244232166482584
4	20260813	958	0.38693792204008914
4	20260813	959	0.3562286672306339
4	20260813	960	0.3648107109807768
4	20260813	961	0.37047633614011355
4	20260813	962	0.3673920608586013
4	20260813	963	0.36322113490632546
4	20260813	964	0.3655793158947067
4	20260813	965	0.36493325932785997
4	20260813	966	0.36362208410361646
4	20260813	967	0.3670933604366972
4	20260813	968	0.37059003207570623
4	20260813	969	0.38051394857045384
4	20260813	970	0.36391467148059425
4	20260813	971	0.36845737320954147
4	20260813	972	0.3762311390592418
4	20260813	973	0.3627998291042774
4	20260813	974	0.3702606675209237
4	20260813	975	0.36124468058687387
4	20260813	976	0.36621218739993333
4	20260813	977	0.3740333992690562
4	20260813	978	0.37054512280218427
4	20260813	979	0.35962695288957125
4	20260813	980	0.377075938700359
4	20260813	981	0.38288437248513896
4	20260813	982	0.37236179912933143
4	20260813	983	0.36481257067823997
4	20260813	984	0.36353694581945006
4	20260813	985	0.365995248962088
4	20260813	986	0.3678750847865035
4	20260813	987	0.37130377744618165
4	20260813	988	0.3708407699080918
4	20260813	989	0.36881720097176685
4	20260813	990	0.3754646516834231
4	20260813	991	0.3754487897894557
4	20260813	992	0.3651570261289028
4	20260813	993	0.356678505930339
4	20260813	994	0.3569548591301823
4	20260813	995	0.3650115087848481
4	20260813	996	0.36288713829189856
4	20260813	997	0.3644903279596994
4	20260813	998	0.3686656886600663
4	20260813	999	0.35958457896416973
8	20260813	1	0.2824429813612136
8	20260813	2	0.2766724182892125
8	20260813	3	0.24853309493067066
8	20260813	4	0.2913655409307546
8	20260813	5	0.2623416491566575
8	20260813	6	0.275454864440466
8	20260813	7	0.2983364516683181
8	20260813	8	0.24961495731084943
8	20260813	9	0.2757273918981846
8	20260813	10	0.2697073654998129
8	20260813	11	0.26527705056154477
8	20260813	12	0.22676935700377718
8	20260813	13	0.2724963489549703
8	20260813	14	0.2694144416298799
8	20260813	15	0.2878369041413627
8	20260813	16	0.2553071873326974
8	20260813	17	0.24942750305858552
8	20260813	18	0.2522104266176869
8	20260813	19	0.2469906861925057
8	20260813	20	0.2886640348576094
8	20260813	21	0.26949746037259126
8	20260813	22	0.2612006814381606
8	20260813	23	0.28616561289698395
8	20260813	24	0.2575245349759702
8	20260813	25	0.27234969767183304
8	20260813	26	0.2742705299856474
8	20260813	27	0.27969186171930965
8	20260813	28	0.2752172327215855
8	20260813	29	0.2629732223253626
8	20260813	30	0.2647649543430071
8	20260813	31	0.24661808505002336
8	20260813	32	0.2592445156623804
8	20260813	33	0.27418057510506416
8	20260813	34	0.2725046566231736
8	20260813	35	0.27510606585606207
8	20260813	36	0.26080619840602143
8	20260813	37	0.2692861222331838
8	20260813	38	0.2692243675396315
8	20260813	39	0.27676891519169106
8	20260813	40	0.28062262217397194
8	20260813	41	0.24951731882317932
8	20260813	42	0.27454798423602905
8	20260813	43	0.2718144592631701
8	20260813	44	0.25113147323452795
8	20260813	45	0.26608965731823164
8	20260813	46	0.2792848836351474
8	20260813	47	0.24147701876882915
8	20260813	48	0.27961702490249657
8	20260813	49	0.2654086721485987
8	20260813	50	0.26567382291391517
8	20260813	51	0.277965597818041
8	20260813	52	0.3006637062552997
8	20260813	53	0.24989263977921305
8	20260813	54	0.28317598170357866
8	20260813	55	0.27888247767859947
8	20260813	56	0.2436699745140256
8	20260813	57	0.27486663709018333
8	20260813	58	0.2764068746933522
8	20260813	59	0.2729637858147099
8	20260813	60	0.2663732527476556
8	20260813	61	0.2701776773619562
8	20260813	62	0.27938776572563007
8	20260813	63	0.27987632053675343
8	20260813	64	0.2687852506985111
8	20260813	65	0.2847443277464601
8	20260813	66	0.27087499779171703
8	20260813	67	0.2601012206381745
8	20260813	68	0.2757144122663599
8	20260813	69	0.24818598906997058
8	20260813	70	0.26755268062859044
8	20260813	71	0.29968255141652644
8	20260813	72	0.2752425775197681
8	20260813	73	0.2609586543049044
8	20260813	74	0.27041881133451967
8	20260813	75	0.2834442747878475
8	20260813	76	0.25364249241972525
8	20260813	77	0.2541612945501588
8	20260813	78	0.26324433042022466
8	20260813	79	0.2769564768381104
8	20260813	80	0.2764560973042353
8	20260813	81	0.2684715559999773
8	20260813	82	0.2793341386091627
8	20260813	83	0.27696752321719087
8	20260813	84	0.2609044949668301
8	20260813	85	0.27025554563562565
8	20260813	86	0.2762000214419516
8	20260813	87	0.28424914648223126
8	20260813	88	0.26360564774399475
8	20260813	89	0.25183908506430563
8	20260813	90	0.269103324640791
8	20260813	91	0.2800470329207133
8	20260813	92	0.28294993561128895
8	20260813	93	0.24916388297778433
8	20260813	94	0.2879493170499138
8	20260813	95	0.2608655713212886
8	20260813	96	0.2578707132361832
8	20260813	97	0.2708355761583392
8	20260813	98	0.26948550776081803
8	20260813	99	0.26711710906139297
8	20260813	100	0.26512881312530207
8	20260813	101	0.2678015022933053
8	20260813	102	0.2781995303209061
8	20260813	103	0.2809453277887599
8	20260813	104	0.2832714175311084
8	20260813	105	0.2626588182651217
8	20260813	106	0.255486052096486
8	20260813	107	0.2759877644014218
8	20260813	108	0.2857127805519756
8	20260813	109	0.25554731428512556
8	20260813	110	0.2790017851343708
8	20260813	111	0.2693706654954012
8	20260813	112	0.27867548647203444
8	20260813	113	0.2553724234149442
8	20260813	114	0.25278647989416037
8	20260813	115	0.28618423076044
8	20260813	116	0.2850376701910199
8	20260813	117	0.2552550758015706
8	20260813	118	0.28420123390276975
8	20260813	119	0.24524053213105992
8	20260813	120	0.27456798497186025
8	20260813	121	0.27765091332642133
8	20260813	122	0.25528308599950195
8	20260813	123	0.2808290965702547
8	20260813	124	0.2844365524023345
8	20260813	125	0.2526064707056077
8	20260813	126	0.2595705538699152
8	20260813	127	0.25156477043232195
8	20260813	128	0.28371905084027776
8	20260813	129	0.2567079824613955
8	20260813	130	0.27433729815154595
8	20260813	131	0.2772681048469465
8	20260813	132	0.26130070952600437
8	20260813	133	0.2686008984803086
8	20260813	134	0.2728254630085319
8	20260813	135	0.2508836844469611
8	20260813	136	0.2783249864343593
8	20260813	137	0.278276762748484
8	20260813	138	0.24012819547071196
8	20260813	139	0.24327526992405446
8	20260813	140	0.26983559526091405
8	20260813	141	0.26640924291201434
8	20260813	142	0.27788943016870354
8	20260813	143	0.23474577651505837
8	20260813	144	0.27227766381504204
8	20260813	145	0.27360660360737765
8	20260813	146	0.2795269457726419
8	20260813	147	0.2771483699433062
8	20260813	148	0.2578457426405627
8	20260813	149	0.27589064012299624
8	20260813	150	0.2757076277119108
8	20260813	151	0.26317964113325
8	20260813	152	0.26844157834942195
8	20260813	153	0.28955749444395235
8	20260813	154	0.24371809019427026
8	20260813	155	0.27289185254848414
8	20260813	156	0.2835508406374049
8	20260813	157	0.27779627971156384
8	20260813	158	0.27548508078351
8	20260813	159	0.2771489600534056
8	20260813	160	0.2540046049810418
8	20260813	161	0.2702597395359738
8	20260813	162	0.2620438304567355
8	20260813	163	0.26402710858330625
8	20260813	164	0.2827937899375749
8	20260813	165	0.2949191097141257
8	20260813	166	0.2780327546744961
8	20260813	167	0.2723967167821554
8	20260813	168	0.28260413551924873
8	20260813	169	0.2583563969100317
8	20260813	170	0.2720332775885202
8	20260813	171	0.24803075901813687
8	20260813	172	0.26839261818184157
8	20260813	173	0.2425568056972031
8	20260813	174	0.2524046499685898
8	20260813	175	0.28496301995545587
8	20260813	176	0.26937383181595964
8	20260813	177	0.2838630826914164
8	20260813	178	0.28288583770304077
8	20260813	179	0.25991034903011284
8	20260813	180	0.2787806395443887
8	20260813	181	0.259111403115603
8	20260813	182	0.2730440061597222
8	20260813	183	0.2751738440199215
8	20260813	184	0.2588075615657276
8	20260813	185	0.2680140409282029
8	20260813	186	0.23173250582699575
8	20260813	187	0.2855304770213307
8	20260813	188	0.3018899639236465
8	20260813	189	0.2884379664544038
8	20260813	190	0.2629980883121208
8	20260813	191	0.24738530557967842
8	20260813	192	0.29908245173532266
8	20260813	193	0.2577636873975345
8	20260813	194	0.28161576750917966
8	20260813	195	0.2698297655242011
8	20260813	196	0.27307976352810515
8	20260813	197	0.2694510344927592
8	20260813	198	0.24897141066968603
8	20260813	199	0.28669313897766857
8	20260813	200	0.2597835227926722
8	20260813	201	0.2872350283697405
8	20260813	202	0.2314038645310949
8	20260813	203	0.2755619056853034
8	20260813	204	0.29405996516576116
8	20260813	205	0.25898227179421945
8	20260813	206	0.2661259291810629
8	20260813	207	0.2803512024876822
8	20260813	208	0.24850933526345265
8	20260813	209	0.28297000204628786
8	20260813	210	0.2490766455269825
8	20260813	211	0.2512401494167345
8	20260813	212	0.2707670585102715
8	20260813	213	0.26104714080579916
8	20260813	214	0.27235152451657496
8	20260813	215	0.24694163990780826
8	20260813	216	0.2831858510812053
8	20260813	217	0.2898225084891194
8	20260813	218	0.2763636117593016
8	20260813	219	0.26887984779182195
8	20260813	220	0.27282710105948427
8	20260813	221	0.24859702551165136
8	20260813	222	0.28159718071074163
8	20260813	223	0.2652943024404366
8	20260813	224	0.24876204744187677
8	20260813	225	0.27887322317824237
8	20260813	226	0.2768587521072577
8	20260813	227	0.27236517301012053
8	20260813	228	0.2843414701933036
8	20260813	229	0.255359438719869
8	20260813	230	0.26422358753828584
8	20260813	231	0.26636959220382644
8	20260813	232	0.2711396673664714
8	20260813	233	0.2818719252341455
8	20260813	234	0.2730074808608814
8	20260813	235	0.2592873257893855
8	20260813	236	0.2614238929556536
8	20260813	237	0.257218192666694
8	20260813	238	0.2476420681031875
8	20260813	239	0.25648555076603996
8	20260813	240	0.2516708989951496
8	20260813	241	0.259518539828965
8	20260813	242	0.26118818824178774
8	20260813	243	0.26137557733947353
8	20260813	244	0.2648611207144309
8	20260813	245	0.2832020113420997
8	20260813	246	0.2577326177662008
8	20260813	247	0.2982306197178218
8	20260813	248	0.27017401930013957
8	20260813	249	0.2677165008834752
8	20260813	250	0.264299489905074
8	20260813	251	0.2741559544689582
8	20260813	252	0.286719752130194
8	20260813	253	0.2581462438317383
8	20260813	254	0.2745132871372845
8	20260813	255	0.270735066547913
8	20260813	256	0.28069312638425875
8	20260813	257	0.28084110972155185
8	20260813	258	0.2887900400187482
8	20260813	259	0.29294517239310136
8	20260813	260	0.2682977403275353
8	20260813	261	0.2612146508123468
8	20260813	262	0.2803886160066548
8	20260813	263	0.26111521845838
8	20260813	264	0.2709536411152448
8	20260813	265	0.2817150289070939
8	20260813	266	0.27693613450504695
8	20260813	267	0.27959346841469157
8	20260813	268	0.27114852907549775
8	20260813	269	0.29035872882110936
8	20260813	270	0.2830257830694807
8	20260813	271	0.2743242795712322
8	20260813	272	0.27388222221281033
8	20260813	273	0.25538879986435825
8	20260813	274	0.26361916414832837
8	20260813	275	0.2710058419838945
8	20260813	276	0.2641725224270569
8	20260813	277	0.2875374738450231
8	20260813	278	0.2725553843723449
8	20260813	279	0.2643131684905694
8	20260813	280	0.2683635978530258
8	20260813	281	0.2836247545375353
8	20260813	282	0.2561209764801041
8	20260813	283	0.2522343668083303
8	20260813	284	0.2930739749984185
8	20260813	285	0.27628033205119584
8	20260813	286	0.26531657396670827
8	20260813	287	0.26030295228459477
8	20260813	288	0.26392636414924797
8	20260813	289	0.2676729924201675
8	20260813	290	0.27717129299208243
8	20260813	291	0.27264585492100535
8	20260813	292	0.2765944770865464
8	20260813	293	0.2663807782676178
8	20260813	294	0.27472949921020123
8	20260813	295	0.2857352537179422
8	20260813	296	0.26364860640583354
8	20260813	297	0.28307259781793603
8	20260813	298	0.2759758677167198
8	20260813	299	0.2815123673258946
8	20260813	300	0.22999095362847896
8	20260813	301	0.2515283228339159
8	20260813	302	0.26497004939747265
8	20260813	303	0.24444250760838696
8	20260813	304	0.2753847820035198
8	20260813	305	0.2583938476747256
8	20260813	306	0.2816358184886474
8	20260813	307	0.26707947535626997
8	20260813	308	0.27002792865481867
8	20260813	309	0.27728005693168667
8	20260813	310	0.2762233078738974
8	20260813	311	0.2785877452946917
8	20260813	312	0.28232546864132535
8	20260813	313	0.2982623708743072
8	20260813	314	0.27831275669819106
8	20260813	315	0.26775461532363976
8	20260813	316	0.25862280517033354
8	20260813	317	0.2812663621111563
8	20260813	318	0.2940341247522583
8	20260813	319	0.2907593964673163
8	20260813	320	0.2798985451726003
8	20260813	321	0.26340729019738124
8	20260813	322	0.25817293041084827
8	20260813	323	0.2890965433154634
8	20260813	324	0.2794623053820192
8	20260813	325	0.2787693532814094
8	20260813	326	0.2666826757996989
8	20260813	327	0.25935593082718944
8	20260813	328	0.2683470151056446
8	20260813	329	0.2854830510551844
8	20260813	330	0.27345611223186184
8	20260813	331	0.2773882409947135
8	20260813	332	0.2478567461558105
8	20260813	333	0.2674732071492795
8	20260813	334	0.26775293932404787
8	20260813	335	0.2577260512231579
8	20260813	336	0.2856101944356623
8	20260813	337	0.2912934292562285
8	20260813	338	0.2581433203780392
8	20260813	339	0.29119774153672184
8	20260813	340	0.29223558549589224
8	20260813	341	0.26817216049737613
8	20260813	342	0.2776821877343898
8	20260813	343	0.27450758130097597
8	20260813	344	0.26435633939318026
8	20260813	345	0.2770415448055738
8	20260813	346	0.2723647331982223
8	20260813	347	0.2554479894332869
8	20260813	348	0.2754857136953845
8	20260813	349	0.2840376853668491
8	20260813	350	0.2606180179975812
8	20260813	351	0.25034687063255145
8	20260813	352	0.2632802635620326
8	20260813	353	0.2681119323696893
8	20260813	354	0.27642464822891144
8	20260813	355	0.27889041274091936
8	20260813	356	0.28070788147927744
8	20260813	357	0.2778590562033937
8	20260813	358	0.2933990596816486
8	20260813	359	0.293074482854184
8	20260813	360	0.2491135092873027
8	20260813	361	0.2848889986531812
8	20260813	362	0.27831023348092226
8	20260813	363	0.2568782057537014
8	20260813	364	0.28667364694867087
8	20260813	365	0.24981393721629774
8	20260813	366	0.26358894360856433
8	20260813	367	0.2728218156480684
8	20260813	368	0.27429079969142517
8	20260813	369	0.2696693292796309
8	20260813	370	0.2732790794237023
8	20260813	371	0.24548455978154868
8	20260813	372	0.26785592460285135
8	20260813	373	0.2654201460802859
8	20260813	374	0.2738939521786987
8	20260813	375	0.2591982534450087
8	20260813	376	0.276474537400367
8	20260813	377	0.2744720418688088
8	20260813	378	0.2804329712385363
8	20260813	379	0.2647529980011976
8	20260813	380	0.28512134868017025
8	20260813	381	0.28107084165714763
8	20260813	382	0.2721503558115185
8	20260813	383	0.26633244128232536
8	20260813	384	0.26763115471339743
8	20260813	385	0.2652372200516898
8	20260813	386	0.26630176347939005
8	20260813	387	0.2722350791897219
8	20260813	388	0.2870385339199697
8	20260813	389	0.28760770424370496
8	20260813	390	0.2730929679044868
8	20260813	391	0.28542475528304856
8	20260813	392	0.27549532653597053
8	20260813	393	0.2813825457916222
8	20260813	394	0.2630125888675078
8	20260813	395	0.2737204452664601
8	20260813	396	0.25834624437002307
8	20260813	397	0.2709807139078559
8	20260813	398	0.26760260760804044
8	20260813	399	0.2973323016297141
8	20260813	400	0.28591144003802194
8	20260813	401	0.2736288560359262
8	20260813	402	0.26943135607003504
8	20260813	403	0.2996080263371153
8	20260813	404	0.27882332695216594
8	20260813	405	0.266183518411007
8	20260813	406	0.28511031262313363
8	20260813	407	0.3044149410043101
8	20260813	408	0.27457056302238786
8	20260813	409	0.2559684975337668
8	20260813	410	0.2781927053247487
8	20260813	411	0.2532905790270842
8	20260813	412	0.2530507827713704
8	20260813	413	0.25578423557407964
8	20260813	414	0.2781126326554866
8	20260813	415	0.25911158957985464
8	20260813	416	0.2902760204221568
8	20260813	417	0.28431025957870354
8	20260813	418	0.2800865382015104
8	20260813	419	0.26118776389050735
8	20260813	420	0.28555283108913904
8	20260813	421	0.2537160769411112
8	20260813	422	0.2659380903193642
8	20260813	423	0.24730889480520893
8	20260813	424	0.2828041187399238
8	20260813	425	0.27281009363786535
8	20260813	426	0.2699141586429139
8	20260813	427	0.254747726913295
8	20260813	428	0.2732159296746073
8	20260813	429	0.2847600802795392
8	20260813	430	0.28405383032303505
8	20260813	431	0.2819369432014429
8	20260813	432	0.2618415829532023
8	20260813	433	0.26558278481389697
8	20260813	434	0.28075116008843304
8	20260813	435	0.25437984452761087
8	20260813	436	0.27665738321319056
8	20260813	437	0.28758396268645114
8	20260813	438	0.2667096137739937
8	20260813	439	0.2755640052928446
8	20260813	440	0.2583796539668036
8	20260813	441	0.27078557765033906
8	20260813	442	0.27572560336310636
8	20260813	443	0.2957337637356118
8	20260813	444	0.27131312672505037
8	20260813	445	0.27722607204791055
8	20260813	446	0.28055474704220484
8	20260813	447	0.2845528652774819
8	20260813	448	0.27068912864464223
8	20260813	449	0.2563971146338244
8	20260813	450	0.26013217938589284
8	20260813	451	0.28284354096738384
8	20260813	452	0.2713688325006676
8	20260813	453	0.26311689652794357
8	20260813	454	0.280705192791061
8	20260813	455	0.28551538020317435
8	20260813	456	0.26661595948528827
8	20260813	457	0.2868042472582888
8	20260813	458	0.260498156310501
8	20260813	459	0.27792552713533814
8	20260813	460	0.27870868759723716
8	20260813	461	0.2697977450549513
8	20260813	462	0.2593352136259749
8	20260813	463	0.2746064858426217
8	20260813	464	0.27459018872591423
8	20260813	465	0.27229048568282055
8	20260813	466	0.26956732398101263
8	20260813	467	0.2812006095717132
8	20260813	468	0.28267156007706584
8	20260813	469	0.2763244400895731
8	20260813	470	0.27163982387457375
8	20260813	471	0.24933777238803972
8	20260813	472	0.26704297184015136
8	20260813	473	0.29106652401710476
8	20260813	474	0.27979963996838575
8	20260813	475	0.2741072773985893
8	20260813	476	0.2538089178751762
8	20260813	477	0.2834291552313741
8	20260813	478	0.2711462339429398
8	20260813	479	0.2638938214618437
8	20260813	480	0.2700100084949403
8	20260813	481	0.26616039870480224
8	20260813	482	0.24883204078371005
8	20260813	483	0.26398651445463717
8	20260813	484	0.24286413071278823
8	20260813	485	0.275121710969931
8	20260813	486	0.25749585252472595
8	20260813	487	0.26893842389246214
8	20260813	488	0.27739699969410114
8	20260813	489	0.24257153865444425
8	20260813	490	0.26380952236087074
8	20260813	491	0.26745788500830253
8	20260813	492	0.2927157048265035
8	20260813	493	0.2739950934342704
8	20260813	494	0.28393209841573075
8	20260813	495	0.29024380635666613
8	20260813	496	0.2721108193995078
8	20260813	497	0.25135204698055874
8	20260813	498	0.2782539561680211
8	20260813	499	0.2753677875193702
8	20260813	500	0.2655127481352917
8	20260813	501	0.2735017536882631
8	20260813	502	0.26420535055403066
8	20260813	503	0.2644090019462885
8	20260813	504	0.26138055367614627
8	20260813	505	0.26726886817771145
8	20260813	506	0.289394163736276
8	20260813	507	0.2644680325618499
8	20260813	508	0.2770431904422299
8	20260813	509	0.27499201083452435
8	20260813	510	0.259388626286081
8	20260813	511	0.21656964702715042
8	20260813	512	0.28130870928249607
8	20260813	513	0.26896198476340805
8	20260813	514	0.26675421349946404
8	20260813	515	0.2736992280028481
8	20260813	516	0.2716106316460932
8	20260813	517	0.2742136255514626
8	20260813	518	0.2840371222727006
8	20260813	519	0.2707742588968756
8	20260813	520	0.26910347436879756
8	20260813	521	0.25998375467217705
8	20260813	522	0.2654048104807136
8	20260813	523	0.2581419222773623
8	20260813	524	0.2646250198772693
8	20260813	525	0.26229552380421073
8	20260813	526	0.25866054770319646
8	20260813	527	0.2788266776088274
8	20260813	528	0.2702471475213729
8	20260813	529	0.27353190251847787
8	20260813	530	0.2731405900400783
8	20260813	531	0.2629442540831951
8	20260813	532	0.2662211992101427
8	20260813	533	0.2500138390712052
8	20260813	534	0.2914277442566815
8	20260813	535	0.25884494151205156
8	20260813	536	0.27017831928711966
8	20260813	537	0.2637227867905856
8	20260813	538	0.2630852557540495
8	20260813	539	0.27096628392122724
8	20260813	540	0.27293765279910237
8	20260813	541	0.2804455194507989
8	20260813	542	0.2553083798410548
8	20260813	543	0.2664578090639133
8	20260813	544	0.27686038335946894
8	20260813	545	0.25566100914687107
8	20260813	546	0.277159543251582
8	20260813	547	0.26401677210278196
8	20260813	548	0.28266595675624917
8	20260813	549	0.27552571729702746
8	20260813	550	0.25609170023035555
8	20260813	551	0.23268015506624906
8	20260813	552	0.2699784000244725
8	20260813	553	0.2643293274387193
8	20260813	554	0.27794822995847623
8	20260813	555	0.2866144315534197
8	20260813	556	0.272093839768756
8	20260813	557	0.27334741189714695
8	20260813	558	0.2849119908339308
8	20260813	559	0.24548528578693643
8	20260813	560	0.2756143410665166
8	20260813	561	0.29182265583932887
8	20260813	562	0.27690607374956644
8	20260813	563	0.26879380684170284
8	20260813	564	0.26947674767343166
8	20260813	565	0.2747801732528937
8	20260813	566	0.26869928296402945
8	20260813	567	0.2801846726925207
8	20260813	568	0.2645856459364398
8	20260813	569	0.27189308678919316
8	20260813	570	0.27912495721621766
8	20260813	571	0.2619844374812478
8	20260813	572	0.2778600699566256
8	20260813	573	0.2597125673352094
8	20260813	574	0.2685008322295587
8	20260813	575	0.2820796017843811
8	20260813	576	0.2611249133394737
8	20260813	577	0.28175673281666014
8	20260813	578	0.27556172001729823
8	20260813	579	0.27510118722499166
8	20260813	580	0.2564438063439863
8	20260813	581	0.29079370781230046
8	20260813	582	0.27933796801443506
8	20260813	583	0.28873063115232167
8	20260813	584	0.2725727227926598
8	20260813	585	0.26320731688271476
8	20260813	586	0.26176071565302234
8	20260813	587	0.28754377767328854
8	20260813	588	0.2788698515841035
8	20260813	589	0.2730008090286268
8	20260813	590	0.2756844871926447
8	20260813	591	0.30045575045339834
8	20260813	592	0.2381103270804188
8	20260813	593	0.26249271718606926
8	20260813	594	0.2801037198843488
8	20260813	595	0.27227204588879017
8	20260813	596	0.2795120684045837
8	20260813	597	0.28765743883802986
8	20260813	598	0.2718104857989563
8	20260813	599	0.27378778023392625
8	20260813	600	0.2587096426070927
8	20260813	601	0.26462833464587
8	20260813	602	0.260525940343641
8	20260813	603	0.27213770700490353
8	20260813	604	0.2719831194682333
8	20260813	605	0.2938164421927516
8	20260813	606	0.24901468314223346
8	20260813	607	0.2690966135529745
8	20260813	608	0.2881464280776671
8	20260813	609	0.2657380514995926
8	20260813	610	0.26216728997079175
8	20260813	611	0.2964991380092572
8	20260813	612	0.27074732513322947
8	20260813	613	0.2574660500572259
8	20260813	614	0.2439041766659153
8	20260813	615	0.2649872386528538
8	20260813	616	0.2663990785961996
8	20260813	617	0.26776566013321396
8	20260813	618	0.2679487063588819
8	20260813	619	0.25814318739033265
8	20260813	620	0.2833096425664142
8	20260813	621	0.25857364823547535
8	20260813	622	0.2558503409755651
8	20260813	623	0.2800868717276481
8	20260813	624	0.25184513692763505
8	20260813	625	0.2646074219461359
8	20260813	626	0.2595871225324988
8	20260813	627	0.27337535596727536
8	20260813	628	0.2614356254993023
8	20260813	629	0.2656662557045942
8	20260813	630	0.27298774899707456
8	20260813	631	0.2614906081847854
8	20260813	632	0.27885592620912464
8	20260813	633	0.2564098235195025
8	20260813	634	0.26729357271239945
8	20260813	635	0.2953642386538975
8	20260813	636	0.2594324465508613
8	20260813	637	0.2727570070719968
8	20260813	638	0.2798440286638405
8	20260813	639	0.27696135033970504
8	20260813	640	0.2758938750085185
8	20260813	641	0.28340090103542676
8	20260813	642	0.2777562128382909
8	20260813	643	0.25852970851963775
8	20260813	644	0.2563770449697723
8	20260813	645	0.2722926335588761
8	20260813	646	0.282679615812825
8	20260813	647	0.28726860203285276
8	20260813	648	0.261930932736805
